pl_rade,st_teff,st_rad,st_met,st_age,is_gas_giant
13.361,5560.0,0.95,-0.1,11.0,1
13.361128,5560.0,0.95,-0.1,11.0,1
9.97601,5460.0,0.94,0.44,4.9,1
10.019,5482.0,1.038,0.42,4.9,1
10.962,5170.0,0.86,0.24,5.0,1
10.962402,5170.0,0.86,0.24,5.0,1
9.84,5212.0,0.81,-0.03,4.79,1
11.68,5603.0,0.91,-0.05,4.47,1
12.21781,5725.0,0.92,-0.21,6.0,1
12.22,5725.0,0.92,-0.21,6.0,1
11.496,5535.0,0.889,-0.17,9.33,1
13.78707,5800.0,1.35,-0.19,7.0,1
13.79,5800.0,1.35,-0.19,7.0,1
10.52,5944.0,1.05,-0.05,3.72,1
12.11,5150.0,0.8,0.09,5.0,1
12.02,5136.0,0.8,0.04,4.68,1
12.10572,5150.0,0.8,0.09,5.0,1
11.67,5988.0,1.3,0.24,3.98,1
12.498035,6041.0,1.332,0.33,2.7,1
13.0,6050.0,1.38,0.4,2.3,1
12.234,5957.0,1.36,0.34,3.24,1
13.00244,6050.0,1.38,0.4,2.3,1
13.45,6041.0,1.42,0.33,2.8,1
1.98,5917.0,1.21,0.09,5.13,0
2.239,5936.0,1.345,0.2,4.68,0
1.45,5917.0,1.21,0.09,5.13,0
1.61,5936.0,1.345,0.2,4.68,0
0.925,5976.0,1.604,-0.01,6.31,0
0.77,6087.0,1.41,0.03,4.27,0
0.875,5976.0,1.604,-0.01,6.31,0
0.76,6087.0,1.41,0.03,4.27,0
1.161,5976.0,1.604,-0.01,6.31,0
1.08,6087.0,1.41,0.03,4.27,0
12.834305,4995.0,4.12,-0.07,4.2,1
12.834305,4995.0,4.06,-0.07,4.2,1
11.708,5002.0,3.932,0.07,2.63,1
16.25305,6340.0,2.26,0.06,2.67,1
16.25,6360.0,2.26,-0.01,2.67,1
11.5,6526.0,1.62,0.06,2.0,1
8.74,5854.0,1.03,0.0,3.63,1
12.66617,5970.0,1.38,0.35,4.0,1
12.67,5977.0,1.38,0.25,4.0,1
22.31,6161.0,3.21,-0.18,2.25,1
22.30591,6090.0,3.21,-0.17,2.25,1
9.45,6306.0,1.38,0.05,2.51,1
14.501,6238.0,2.108,0.05,2.63,1
2.73,4651.0,0.697,0.01,3.0,0
2.431,4734.0,0.655,-0.09,3.72,0
2.63,4685.0,0.71,0.02,4.07,0
2.33,4685.0,0.71,0.02,4.07,0
2.182,4734.0,0.655,-0.09,3.72,0
2.14,4551.0,0.68,0.0,2.9,0
1.5,4570.0,0.69,0.01,2.57,0
1.12,3748.0,0.52,0.16,4.4,0
1.13,3837.0,0.54,0.02,4.79,0
2.719,5498.0,0.913,0.1,4.37,0
2.24,5431.0,0.866,0.02,7.2,0
2.61,5512.0,0.89,0.0,4.27,0
13.9,5757.0,1.52,0.26,6.95,1
12.21781,5800.0,1.35,0.15,5.8,1
13.4508,5757.0,1.46,0.26,4.7,1
12.22,5800.0,1.35,0.15,5.8,1
12.63,5782.0,1.45,0.18,7.41,1
1.86,4134.0,0.559,-0.3,1.3,0
1.63,3959.0,0.53,-0.23,4.17,0
1.88,4158.0,0.62,-0.01,3.72,0
1.64,4340.0,0.55,-0.57,1.9,0
1.59,4501.0,0.66,-0.09,3.09,0
1.34,4402.0,0.598,-0.37,2.9,0
2.069,4781.0,0.697,0.02,4.68,0
2.33,4723.0,0.706,-0.01,3.2,0
2.22,4920.0,0.75,0.02,4.79,0
0.403,5046.0,0.752,-0.55,11.23,0
0.497,5046.0,0.752,-0.55,11.23,0
0.53,5046.0,0.752,-0.55,11.23,0
0.546,5046.0,0.752,-0.55,11.23,0
0.741,5046.0,0.752,-0.55,11.23,0
3.1,3369.0,0.42,0.48,6.61,0
4.6,3369.0,0.42,0.48,6.61,0
5.37,3369.0,0.42,0.48,6.61,0
2.16,3446.0,0.38,0.1,3.72,0
1.74,3446.0,0.38,0.1,3.72,0
1.99,3446.0,0.38,0.1,3.72,0
5.908,5620.0,0.85,0.07,1.62,0
6.29,5615.0,0.9,0.01,2.69,1
1.64,5654.0,1.51,0.04,9.77,0
1.97,5654.0,1.51,0.04,9.77,0
10.76,3820.0,0.55,0.28,0.5,1
11.25,3906.0,0.56,0.03,4.37,1
10.76064,3820.0,0.55,0.28,0.8,1
6.088,6298.0,1.611,0.17,2.57,1
5.95,6263.0,1.56,0.2,3.02,0
2.55,6263.0,1.56,0.2,3.02,0
2.552,6298.0,1.611,0.17,2.57,0
0.91,6298.0,1.611,0.17,2.57,0
1.5,5892.0,1.06,0.0,3.55,0
1.63,5757.0,1.11,0.21,6.0,0
6.204,5527.0,0.833,0.09,2.49,1
2.37,5687.0,1.066,0.32,5.25,0
1.842,5678.0,1.071,0.28,4.37,0
1.88,5767.0,1.07,0.24,4.27,0
2.37,5701.0,1.066,0.27,5.25,0
7.023,6218.0,2.146,0.25,2.14,1
7.57,5162.0,0.797,0.17,2.34,1
9.07929,5155.0,0.938,0.41,9.7,1
9.057,5155.0,0.938,0.41,9.7,1
8.8,5232.0,0.93,0.37,8.32,1
1.857,5162.0,0.797,0.17,2.34,0
2.13,5232.0,0.93,0.37,8.32,0
5.52,6146.0,1.26,0.06,3.16,0
8.184,6054.0,1.868,-0.04,5.01,1
2.58,5634.0,0.91,0.04,2.51,0
3.648,5779.0,1.289,-0.06,10.47,0
3.0,7500.0,1.57,0.05,0.5,0
3.77,7070.0,2.04,-0.06,1.45,0
4.0,7500.0,1.57,0.05,0.5,0
3.05,5661.0,0.9,-0.28,7.41,0
3.62,5567.0,1.069,-0.35,13.49,0
3.3,5933.0,1.59,0.19,4.9,0
3.402,5920.0,1.598,0.26,4.07,0
2.95,6310.0,1.29,0.09,2.19,0
2.841,6207.0,1.23,-0.16,4.9,0
2.85,5927.0,1.05,-0.01,3.47,0
2.523,5805.0,0.936,-0.03,3.16,0
1.25,5927.0,1.05,-0.01,3.47,0
1.077,5805.0,0.936,-0.03,3.16,0
2.364,5764.0,1.407,0.07,8.91,0
2.25,5809.0,1.37,0.06,8.13,0
13.34,5498.0,0.87,0.1,2.0,1
14.96,6733.0,1.8,0.07,1.58,1
3.22,4996.0,0.78,0.16,2.69,0
3.18,4932.0,0.775,0.28,2.14,0
4.08,5816.0,1.34,0.12,6.92,0
5.768,5708.0,1.86,0.03,7.24,0
4.535,5667.0,1.603,-0.17,10.96,0
3.06,5785.0,1.08,-0.01,6.76,0
2.47,4995.0,0.781,0.34,0.93,0
2.49,5009.0,0.79,0.21,2.69,0
3.08,5837.0,1.09,0.04,5.37,0
2.07,5240.0,0.79,-0.04,2.09,0
2.71,5210.0,0.8,-0.03,4.9,0
2.12,5247.0,0.81,-0.02,4.27,0
2.011,5159.0,0.759,-0.21,8.71,0
1.88,5194.0,0.89,0.17,3.14,0
1.855,5235.0,0.836,0.26,2.69,0
2.56,5235.0,0.836,0.26,2.69,0
2.71,5194.0,0.89,0.17,3.14,0
1.98,5235.0,0.836,0.26,2.69,0
2.04,5194.0,0.89,0.17,3.14,0
2.78,6322.0,1.34,0.11,2.34,0
2.944,6231.0,1.412,0.06,3.24,0
2.82,5676.0,1.234,0.01,11.22,0
2.5,5802.0,1.09,0.03,6.17,0
2.36,4871.0,0.72,-0.13,6.03,0
2.598,4734.0,0.791,-0.27,13.8,0
3.21,6346.0,1.47,0.09,2.63,0
2.867,6319.0,1.327,-0.21,4.68,0
2.273,5652.0,0.885,0.06,0.74,0
2.28,5668.0,0.87,-0.1,1.48,0
14.41,5958.0,1.09,0.04,3.72,1
13.838,5802.0,1.044,0.19,2.14,1
11.42,5444.0,0.88,0.0,5.62,1
11.82,5456.0,0.908,0.11,4.68,1
2.68,5444.0,0.88,0.0,5.62,0
2.732,5456.0,0.908,0.11,4.68,0
2.901,5456.0,0.908,0.11,4.68,0
7.58,4938.0,0.747,0.03,4.27,1
7.72,5014.0,0.76,0.0,3.31,1
2.63,4079.0,0.6,0.03,2.88,0
3.1,4079.0,0.6,0.03,2.88,0
1.84,4079.0,0.6,0.03,2.88,0
1.51,4079.0,0.6,0.03,2.88,0
11.65,6045.0,1.12,-0.02,3.47,1
8.547,5522.0,0.984,0.37,2.34,1
8.92,5582.0,1.03,0.37,4.47,1
15.13,6457.0,1.54,0.11,2.0,1
5.23,5346.0,0.83,-0.07,4.37,0
2.32,5293.0,0.82,-0.03,4.57,0
6.04,5834.0,1.11,0.24,3.55,1
3.03,5744.0,0.96,-0.04,3.89,0
2.17,5312.0,0.83,0.0,4.57,0
15.233,6332.0,1.74,0.02,2.88,1
16.04,6297.0,1.793,0.04,3.0,1
13.56289,6297.0,1.544,0.04,2.8,1
16.040079,6297.0,1.793,0.04,3.0,1
15.45,6343.0,1.77,0.07,2.88,1
1.542,6162.0,1.587,-0.09,4.68,0
1.56,6280.0,1.59,0.01,3.24,0
1.71,6225.0,1.58,0.03,3.8,0
1.91,6280.0,1.59,0.01,3.24,0
1.825,6162.0,1.587,-0.09,4.68,0
2.17,6225.0,1.58,0.03,3.8,0
2.839,5748.0,1.119,0.24,3.98,0
2.58,5813.0,1.03,0.03,4.37,0
4.3,5904.0,1.04,-0.03,3.31,0
4.77,6125.0,1.22,0.05,3.09,0
1.59,3519.0,0.33,-0.31,4.17,0
2.6,3931.0,0.53,-0.19,3.16,0
2.684,6163.0,1.193,0.1,2.14,0
2.73,6236.0,1.19,0.09,1.74,0
1.284,6030.0,1.279,0.14,3.89,0
1.3,6113.0,1.32,0.06,3.8,0
1.64,6025.0,1.25,0.18,3.55,0
1.594,6150.0,1.194,-0.06,4.17,0
2.432,5952.0,1.19,-0.02,6.31,0
2.49,6060.0,1.2,0.01,4.27,0
6.657,5674.0,0.82,0.05,1.05,1
8.51,5921.0,1.05,0.01,3.39,1
6.83,5674.0,0.87,0.047,0.7,1
6.83,5674.0,0.87,0.047,0.7,1
6.89,5670.0,0.881,0.05,0.5,1
6.4,5674.0,0.87,0.047,0.7,1
5.029,5674.0,0.82,0.05,1.05,0
6.4,5674.0,0.87,0.047,0.7,1
8.98,5670.0,0.881,0.05,0.5,1
6.75,5921.0,1.05,0.01,3.39,1
11.67,5921.0,1.05,0.01,3.39,1
9.46,5670.0,0.881,0.05,0.5,1
9.071,5674.0,0.82,0.05,1.05,1
9.32,5674.0,0.87,0.047,0.7,1
9.32,5674.0,0.87,0.047,0.7,1
2.617,5700.0,1.455,-0.36,13.18,0
2.47,5746.0,1.41,-0.35,10.47,0
6.35,5770.0,1.2,0.01,7.94,1
8.985,5837.0,1.698,-0.35,9.12,1
3.68,5837.0,1.698,-0.35,9.12,0
2.329,6051.0,1.134,0.04,2.63,0
2.69,5997.0,1.3,0.22,3.72,0
2.2,5849.0,1.06,-0.01,5.5,0
2.274,5748.0,1.079,-0.11,10.47,0
1.554,6155.0,1.323,0.11,3.39,0
1.72,6106.0,1.44,0.36,2.69,0
1.46,5293.0,0.83,0.08,3.39,0
5.74,7099.0,2.02,0.01,1.32,0
2.727,5563.0,1.009,-0.16,12.59,0
2.67,5690.0,0.98,-0.06,6.31,0
2.11,5842.0,0.88,-0.23,1.35,0
2.214,5802.0,0.922,-0.14,3.72,0
2.133,5347.0,0.823,0.18,1.91,0
2.1,5260.0,0.8,0.01,1.91,0
2.7,4242.0,0.63,0.0,3.55,0
2.14,4242.0,0.63,0.0,3.55,0
2.14,4242.0,0.63,0.0,3.55,0
2.538,6009.0,1.673,-0.09,6.46,0
1.66,6112.0,1.09,-0.03,2.04,0
1.703,6009.0,1.673,-0.09,6.46,0
1.07,6112.0,1.09,-0.03,2.04,0
3.18,6406.0,1.46,0.25,1.78,0
3.559,6563.0,1.632,0.06,1.95,0
5.899,6338.0,1.672,0.26,2.04,0
6.91,6392.0,1.98,0.41,1.7,1
1.851,5529.0,0.803,0.1,0.68,0
1.96,5515.0,0.86,-0.03,2.45,0
1.91,6014.0,1.1,0.02,3.02,0
2.731,5838.0,1.583,0.01,7.76,0
0.96,6014.0,1.1,0.02,3.02,0
1.305,5838.0,1.583,0.01,7.76,0
4.564,5506.0,1.992,0.11,6.92,0
2.63,5573.0,1.15,0.11,10.47,0
2.615,5798.0,1.512,0.38,4.47,0
1.99,5894.0,1.14,0.34,2.14,0
2.401,6208.0,1.216,0.11,1.7,0
2.84,6388.0,1.45,0.03,2.4,0
2.08,5807.0,1.06,0.02,5.5,0
2.291,5724.0,1.173,0.07,8.71,0
1.86,6087.0,1.14,-0.1,3.98,0
2.0,6087.0,1.14,-0.1,3.98,0
2.95,5767.0,0.97,-0.03,3.89,0
3.241,5766.0,1.057,0.0,6.61,0
3.7,5767.0,0.97,-0.03,3.89,0
3.986,5766.0,1.057,0.0,6.61,0
2.718,5766.0,1.057,0.0,6.61,0
2.54,5767.0,0.97,-0.03,3.89,0
3.01,5697.0,0.89,-0.08,1.78,0
3.0,5600.0,0.881,-0.18,7.59,0
2.702,4935.0,0.73,0.05,2.75,0
2.78,4893.0,0.75,-0.03,7.76,0
2.428,5120.0,0.748,0.1,1.38,0
2.57,5192.0,0.79,0.0,2.0,0
3.38,4758.0,0.72,0.01,3.24,0
3.333,4790.0,0.706,0.07,3.31,0
2.24,5884.0,0.98,0.01,1.58,0
2.363,6128.0,1.276,0.2,2.45,0
2.36,6123.0,1.27,0.13,3.24,0
3.1,5524.0,0.89,0.0,4.79,0
3.195,5485.0,0.914,0.03,5.62,0
1.41,5763.0,0.99,0.23,1.45,0
1.356,5697.0,0.946,0.14,1.78,0
2.157,5498.0,0.862,-0.08,5.37,0
2.215,5534.0,0.8717,-0.09,5.3,0
2.215,5547.0,0.8717,-0.03,5.3,0
2.26,5650.0,0.9,-0.05,2.95,0
8.149,5816.0,0.913,-0.02,1.35,1
8.34,5829.0,0.93,-0.09,2.0,1
2.26,3760.0,0.46,-0.27,4.17,0
1.3,3760.0,0.46,-0.27,4.17,0
1.36,3760.0,0.46,-0.27,4.17,0
3.036,5842.0,1.212,-0.18,10.72,0
2.71,5946.0,1.08,-0.1,4.9,0
3.354,6178.0,2.086,0.04,2.88,0
3.36,6166.0,2.06,0.07,3.09,0
1.57,5526.0,0.9,0.02,4.57,0
1.622,5476.0,0.901,0.12,3.47,0
2.501,4791.0,0.684,-0.01,2.88,0
2.5,4671.0,0.67,-0.19,5.75,0
2.599,6241.0,1.465,-0.2,5.37,0
2.12,6206.0,1.22,0.02,2.63,0
2.69,5882.0,1.07,0.03,4.47,0
2.689,5845.0,1.051,0.18,2.09,0
7.0,5967.0,1.15,0.14,3.31,1
4.0,4828.0,0.73,0.01,2.88,0
11.99,5535.0,0.9,0.0,4.37,1
2.57,5360.0,0.84,-0.03,4.57,0
2.53,5333.0,0.814,0.14,1.66,0
2.848,5333.0,0.814,0.14,1.66,0
2.93,5360.0,0.84,-0.03,4.57,0
3.471,5333.0,0.814,0.14,1.66,0
3.46,4508.0,0.68,-0.01,2.34,0
28.56,4508.0,0.68,-0.01,2.34,1
1.69,4508.0,0.68,-0.01,2.34,0
1.54,4508.0,0.68,-0.01,2.34,0
1.62,4508.0,0.68,-0.01,2.34,0
4.42,5322.0,0.83,-0.02,4.68,0
2.73,4286.0,0.63,-0.09,3.8,0
3.95,5863.0,1.04,0.01,3.89,0
4.653,5182.0,0.861,0.18,5.37,0
4.63,5266.0,0.85,0.21,2.88,0
4.74139884,5191.0,0.902,0.152,8.8,0
11.333,5182.0,0.861,0.18,5.37,1
11.57887706,5191.0,0.902,0.152,8.8,1
11.2,5266.0,0.85,0.21,2.88,1
4.555,5458.0,0.958,0.34,3.02,0
4.29,5447.0,0.92,0.14,5.62,0
2.83,5894.0,1.04,0.0,3.89,0
2.24,5740.0,0.98,0.03,4.17,0
2.066,5641.0,0.908,-0.07,4.27,0
2.67,6068.0,1.16,0.02,3.24,0
2.37,5242.0,0.81,-0.06,4.47,0
3.61,5630.0,0.95,0.03,4.37,0
4.5,4911.0,4.19,-0.03,4.37,0
4.768,4912.0,4.063,0.4,2.19,0
6.51,4840.0,4.23,0.2,3.5,1
11.43,4911.0,4.19,-0.03,4.37,1
10.89,4912.0,4.063,0.4,2.19,1
9.8,4840.0,4.23,0.2,3.5,1
1.47,3430.0,0.272,-0.25,6.8,0
1.72,3556.0,0.33,-0.39,4.07,0
6.527,5479.0,0.884,0.27,1.26,1
6.96,5646.0,0.94,0.02,4.27,1
2.68,5646.0,0.94,0.02,4.27,0
2.469,5479.0,0.884,0.27,1.26,0
5.21,5575.0,0.9,-0.04,4.57,0
3.09,5066.0,0.77,-0.08,5.37,0
4.63,5626.0,0.92,-0.01,4.27,0
3.64,5735.0,0.95,-0.02,4.07,0
2.15,5132.0,0.79,-0.01,4.57,0
2.25,5148.0,0.79,0.0,4.68,0
2.26,3768.0,0.53,0.11,5.89,0
3.16,5616.0,0.93,0.01,4.9,0
3.1,5560.0,0.928,-0.06,8.13,0
2.984,5203.0,0.813,0.08,3.31,0
3.11,5390.0,0.84,-0.07,4.68,0
48.42,5390.0,0.84,-0.07,4.68,1
46.914,5203.0,0.813,0.08,3.31,1
2.45,5496.0,0.9,0.06,5.01,0
2.64,5527.0,0.9,0.01,4.68,0
2.58,5212.0,0.79,-0.1,4.68,0
2.79,5746.0,1.02,0.02,5.89,0
2.919,5624.0,1.052,-0.3,13.18,0
2.39,5612.0,0.91,-0.01,4.17,0
2.39,5710.0,0.95,0.0,3.98,0
3.27,5672.0,0.97,0.09,4.47,0
2.55,4984.0,0.73,-0.14,3.8,0
2.0,5334.0,0.83,-0.03,4.68,0
2.0,5636.0,0.96,0.13,4.07,0
4.26,6429.0,1.5,0.09,2.14,0
2.766,5776.0,0.965,0.1,1.7,0
4.1,6429.0,1.5,0.09,2.14,0
2.604,5776.0,0.965,0.1,1.7,0
2.95,5776.0,0.965,0.1,1.7,0
4.59,6429.0,1.5,0.09,2.14,0
1.415,5776.0,0.965,0.1,1.7,0
2.57,4298.0,0.64,-0.06,3.47,0
2.63,5772.0,1.0,0.03,4.07,0
3.68,5564.0,0.91,0.01,4.47,0
2.28,5523.0,0.91,0.07,4.47,0
4.21,6195.0,1.24,0.02,2.88,0
2.766,5542.0,0.889,0.26,0.98,0
2.83,5593.0,0.93,0.03,3.63,0
2.79,5575.0,0.92,0.0,4.17,0
2.23,5549.0,0.89,-0.05,4.79,0
2.63,5835.0,1.0,0.0,4.07,0
2.27,5296.0,0.83,0.01,4.47,0
1.353,5884.0,1.338,-0.2,10.23,0
1.14,6085.0,1.17,0.02,3.31,0
1.92,6085.0,1.17,0.02,3.31,0
2.144,5884.0,1.338,-0.2,10.23,0
4.02,6000.0,1.15,0.07,3.55,0
3.39,5677.0,0.94,0.01,4.17,0
2.39,5913.0,1.04,-0.03,3.89,0
2.87,5967.0,1.1,0.04,3.63,0
2.18,5485.0,0.87,-0.03,4.27,0
3.81,5247.0,0.83,0.08,4.9,0
3.375,5984.0,1.29,-0.06,6.92,0
3.46,6267.0,1.32,0.03,2.69,0
2.395,5695.0,0.936,0.16,1.23,0
2.37,5683.0,0.95,-0.01,4.27,0
1.5,5307.0,0.86,0.02,7.59,0
1.445,5274.0,0.846,0.07,4.68,0
2.744,5274.0,0.846,0.07,4.68,0
2.84,5127.0,0.79,-0.02,5.01,0
13.101,5660.0,1.261,0.36,6.46,1
13.103321,5647.0,1.261,0.34,5.7,1
14.83,5647.0,1.391,0.34,3.8,1
13.103321,5647.0,1.261,0.34,5.7,1
13.38,5690.0,1.29,0.26,7.76,1
1.951,5834.0,1.433,-0.04,8.91,0
1.67,5961.0,1.28,0.05,5.13,0
1.79,5961.0,1.28,0.05,5.13,0
2.089,5834.0,1.433,-0.04,8.91,0
1.52,5961.0,1.28,0.05,5.13,0
1.747,5834.0,1.433,-0.04,8.91,0
2.9,5279.0,0.81,-0.09,4.57,0
1.9,5160.0,0.79,-0.02,4.07,0
1.858,5048.0,0.763,-0.15,9.33,0
2.09,6062.0,1.13,-0.02,3.16,0
4.01,5854.0,1.546,0.34,4.27,0
2.65,5808.0,1.01,0.03,4.37,0
9.902,5854.0,1.546,0.34,4.27,1
6.5,5808.0,1.01,0.03,4.37,1
1.32,5808.0,1.01,0.03,4.37,0
2.07,5854.0,1.546,0.34,4.27,0
2.59,5890.0,1.03,-0.02,3.72,0
1.399,5350.0,0.86,0.06,5.13,0
1.44,5462.0,0.88,0.02,4.47,0
0.841,5350.0,0.86,0.06,5.13,0
0.86,5462.0,0.88,0.02,4.47,0
3.31,6161.0,1.22,0.01,2.88,0
0.919,5079.0,0.827,0.12,7.76,0
0.87,5196.0,0.8,-0.02,4.9,0
2.774,5079.0,0.827,0.12,7.76,0
3.64,5820.0,1.01,-0.02,3.8,0
3.35,5971.0,1.14,0.06,3.72,0
2.15,4017.0,0.62,0.03,1.0,0
2.24,4217.0,0.62,-0.05,3.63,0
4.19,5943.0,1.13,0.12,3.55,0
3.3,5943.0,1.13,0.12,3.55,0
1.65,5761.0,1.01,0.06,4.47,0
2.84,5693.0,0.96,0.04,4.47,0
2.29,5723.0,0.96,-0.01,4.27,0
2.39,5268.0,0.81,-0.07,4.79,0
1.74,4655.0,0.69,-0.07,3.72,0
2.43,5753.0,0.97,-0.02,3.89,0
3.41,5753.0,0.97,-0.02,3.89,0
1.32,3712.0,0.48,-0.07,3.98,0
2.6,5860.0,1.08,0.08,4.27,0
2.788,5742.0,1.18,-0.04,10.47,0
3.16,5980.0,1.11,0.05,3.47,0
2.463,5816.0,0.884,0.08,0.78,0
1.69,5980.0,1.11,0.05,3.47,0
1.375,5816.0,0.884,0.08,0.78,0
3.987,5816.0,0.884,0.08,0.78,0
1.38,4967.0,0.67,-0.36,2.34,0
1.31,4925.0,0.64,-0.37,7.0,0
1.44,4859.0,0.707,-0.34,10.72,0
0.54,4925.0,0.64,-0.37,7.0,0
0.58,4967.0,0.67,-0.36,2.34,0
0.636,4859.0,0.707,-0.34,10.72,0
2.122,4859.0,0.707,-0.34,10.72,0
2.04,4967.0,0.67,-0.36,2.34,0
1.95,4925.0,0.64,-0.37,7.0,0
1.873,4859.0,0.707,-0.34,10.72,0
1.61,4925.0,0.64,-0.37,7.0,0
1.75,4967.0,0.67,-0.36,2.34,0
1.41,4925.0,0.64,-0.37,7.0,0
1.54,4859.0,0.707,-0.34,10.72,0
1.46,4967.0,0.67,-0.36,2.34,0
3.32,6155.0,1.22,0.03,3.02,0
2.3,4521.0,0.68,-0.02,3.63,0
2.13,4201.0,0.61,-0.09,3.47,0
3.01,5443.0,0.86,-0.03,4.47,0
2.42,6070.0,1.199,-0.18,6.61,0
2.31,6117.0,1.18,-0.06,3.72,0
1.99,5789.0,0.96,0.1,1.51,0
2.829,6042.0,1.398,0.17,3.8,0
1.05,5789.0,0.96,0.1,1.51,0
1.544,6042.0,1.398,0.17,3.8,0
2.089,5721.0,0.968,-0.32,11.75,0
2.29,5813.0,1.05,0.01,5.37,0
3.73,6424.0,1.49,0.05,2.24,0
3.259,6006.0,1.321,-0.27,9.12,0
1.38,5444.0,0.84,0.01,1.91,0
1.338,5406.0,0.819,0.12,1.74,0
5.643,5673.0,0.887,0.25,0.72,0
6.11,5576.0,0.901,0.05,0.21,1
5.76,5649.0,0.91,0.02,2.19,0
4.095,5755.0,1.34,-0.16,11.75,0
3.18,5829.0,1.04,0.03,4.47,0
2.9,6185.0,1.33,0.23,2.51,0
2.688,6158.0,1.223,0.04,2.63,0
2.21,5322.0,0.84,0.11,3.02,0
2.389,5856.0,1.699,-0.17,8.13,0
1.63,5899.0,1.15,-0.05,6.03,0
2.694,5856.0,1.699,-0.17,8.13,0
1.89,6075.0,1.24,-0.18,5.37,0
2.132,6109.0,1.442,-0.37,8.32,0
3.585,6282.0,2.027,0.22,2.14,0
2.64,6174.0,1.51,0.41,2.34,0
4.45,5203.0,0.8,-0.02,5.01,0
4.75,6096.0,2.56,0.38,2.19,0
2.338,6281.0,1.24,-0.05,2.88,0
4.306,5320.0,2.157,-0.07,7.24,0
1.83,5382.0,0.93,0.04,11.75,0
2.38,5896.0,1.29,0.23,4.37,0
2.912,5834.0,1.594,-0.02,7.94,0
2.56,5653.0,0.94,0.15,2.09,0
2.686,5600.0,0.976,0.14,4.17,0
2.702,5605.0,1.613,0.17,9.12,0
1.85,5713.0,1.13,0.15,7.08,0
2.195,6380.0,1.271,0.04,1.48,0
2.9,6570.0,1.66,0.06,1.95,0
10.31,4933.0,2.522,0.25,6.03,1
10.16,4908.0,2.52,0.13,12.02,1
3.15,6747.0,1.81,0.08,1.62,0
3.073,6540.0,1.719,-0.05,2.4,0
2.638,6192.0,1.539,-0.06,4.37,0
2.1,6170.0,1.21,-0.01,2.95,0
1.99,5634.0,0.91,-0.07,4.57,0
1.795,5334.0,0.825,-0.44,12.88,0
1.587,5914.0,1.45,-0.3,10.0,0
1.17,6020.0,1.07,-0.14,4.27,0
3.721,5914.0,1.45,-0.3,10.0,0
3.061,5693.0,0.936,0.23,0.76,0
3.22,5741.0,0.98,0.21,1.82,0
2.26,5871.0,0.94,-0.17,2.95,0
2.243,5694.0,0.921,-0.4,12.02,0
1.51,6220.0,1.39,0.09,3.31,0
1.42,6211.0,1.41,0.17,2.9,0
1.521,6220.0,1.443,0.13,2.95,0
2.58,6211.0,1.41,0.17,2.9,0
2.43,6220.0,1.39,0.09,3.31,0
2.585,6220.0,1.443,0.13,2.95,0
1.67,6220.0,1.39,0.09,3.31,0
1.52,6211.0,1.41,0.17,2.9,0
1.78,6220.0,1.443,0.13,2.95,0
2.96,5849.0,1.35,0.13,6.46,0
2.37,5522.0,0.87,-0.04,3.55,0
2.303,5349.0,0.849,-0.14,10.23,0
2.403,5393.0,0.834,0.14,0.98,0
2.49,5490.0,0.88,0.17,1.48,0
1.95,5665.0,1.19,0.23,7.76,0
1.909,5612.0,1.191,0.33,7.41,0
0.78,5665.0,1.19,0.23,7.76,0
0.758,5612.0,1.191,0.33,7.41,0
2.961,5846.0,1.616,0.13,6.61,0
2.07,5865.0,1.11,0.04,5.37,0
2.71,6170.0,1.24,0.0,3.39,0
2.61,6145.0,1.194,-0.11,4.47,0
3.232,5251.0,0.838,0.29,2.4,0
3.12,5281.0,0.82,-0.04,4.37,0
1.144,5251.0,0.838,0.29,2.4,0
4.558,5904.0,1.31,0.24,4.37,0
3.52,5808.0,1.01,0.03,4.17,0
1.63,4103.0,0.6,-0.04,3.09,0
2.5,4870.0,0.74,0.02,3.24,0
2.93,5942.0,0.96,-0.15,2.24,0
3.065,5786.0,1.017,0.06,3.55,0
2.8,5962.0,0.966,-0.2,1.0,0
2.57,4779.0,0.71,-0.07,4.57,0
3.07,4483.0,0.67,-0.05,4.27,0
2.18,4897.0,0.74,-0.03,3.63,0
2.6,5264.0,0.82,0.03,4.57,0
2.66,5754.0,1.02,0.07,4.68,0
2.6,4913.0,0.74,-0.03,4.68,0
2.4,5887.0,1.05,0.01,3.8,0
4.73,5327.0,0.87,0.15,4.68,0
2.7,5352.0,0.82,-0.06,3.89,0
4.83,6038.0,1.2,0.14,3.16,0
2.83,5314.0,0.76,-0.19,1.86,0
2.94,5331.0,0.778,-0.2,1.0,0
2.97,5238.0,0.794,0.13,3.72,0
13.18,5709.0,0.99,0.07,4.79,1
2.69,5624.0,0.95,0.08,4.47,0
2.5,5627.0,0.92,-0.01,4.07,0
6.54,5355.0,0.84,0.0,4.47,1
1.69,4192.0,0.57,-0.27,3.31,0
2.44,4945.0,0.75,-0.05,4.68,0
3.04,3701.0,0.49,-0.02,4.27,0
5.38,5723.0,0.99,0.06,4.57,0
5.14,5520.0,0.91,0.07,4.47,0
3.01,5403.0,0.84,-0.09,4.47,0
2.357,5847.0,1.2564,0.11,6.84,0
2.29,5864.0,1.23,0.1,6.31,0
2.33,5793.0,1.24,0.12,6.3,0
2.309,5789.0,1.252,0.14,7.41,0
2.31,5793.0,1.243,0.12,6.3,0
